dis_1 dis_2 ang_1 e_har
0.95373 0.94845 117.40291 0.1271069397
0.97333 0.97344 103.86213 0.0108047086
0.91269 0.98997 111.6594 0.1036689171
0.94153 0.98162 105.86848 0.0232906646
0.98894 1.02296 94.84943 0.1340074854
0.93877 0.94063 108.04621 0.0257706329
0.95472 0.96375 111.73576 0.0356143729
1.0366 1.01416 88.84612 0.297816745
0.9589 0.95979 101.25505 0.0063670871
0.94132 0.9306 109.8588 0.0471522158
0.91877 0.94375 100.9498 0.0622207953
0.9821 0.9844 94.2214 0.0780173516
0.99167 1.10901 85.68933 0.4732161026
0.95201 0.95054 104.09736 0.0031624634
1.03165 0.86287 130.9307 1.3526306544
1.00953 0.99875 122.74369 0.3281670066
0.96025 0.95939 98.53907 0.0233361956
0.94363 0.94421 113.60354 0.068903626
0.96563 0.96711 104.47897 0.0030691285
0.96641 0.9658 104.44017 0.0028201121
0.94283 0.97553 110.52474 0.035340277
1.13718 0.89482 76.32321 2.0232663146
1.21758 0.88704 120.61662 2.2998120395
0.97802 0.98469 110.55853 0.054194848
0.90932 1.07878 88.02258 0.4253531054
0.96708 0.95915 131.36995 0.6695184373
0.96535 0.94025 100.17988 0.0256447834
0.93658 0.98563 122.37264 0.2229600768
0.96423 0.93638 99.90004 0.0326262767
0.9852 0.96016 101.73472 0.0209260326
1.0001 0.98437 96.13166 0.0842795788
0.99998 0.96343 99.57911 0.0541734284
0.85249 0.93074 109.06337 0.3189508748
0.95573 0.95182 104.81715 0.0015648865
1.00739 1.01208 103.62478 0.1338331528
0.98689 0.92725 100.65678 0.0599606561
1.14424 0.95141 84.05442 1.2234232368
1.01973 1.02181 89.12573 0.2469725075
0.97121 1.0069 107.37194 0.0733188867
0.84911 1.22828 89.28424 1.8749593661
0.97349 1.02866 99.78058 0.1268544828
0.93227 0.91719 115.70748 0.162745533
1.11631 0.98105 76.31525 1.3443024616
1.0861 1.07806 114.46855 0.8572701203
0.98345 0.93657 108.18327 0.0413963275
0.92182 0.97636 98.74776 0.0662152749
1.13075 0.90446 100.4811 0.867604239
1.00516 1.00107 99.58157 0.0998714472
1.07859 0.96086 110.24716 0.4222660632
0.95719 0.9595 111.06729 0.0294620487
0.8728 0.89962 82.45464 0.982531052
0.96332 0.95828 105.98072 0.0025011772
0.97491 0.98115 104.7296 0.0203144365
0.93389 0.83114 85.69104 1.0459248719
0.96111 0.95835 98.38047 0.0250366231
1.03102 0.92377 94.56705 0.2537648057
0.94154 1.19665 93.09258 1.2807440895
0.98489 0.97935 103.00155 0.0279414669
0.90431 0.87643 126.85914 0.8135624042
1.11859 1.1356 129.65174 1.535710289
0.9711 0.97675 98.75205 0.0258737306
1.04793 1.01383 100.98206 0.2762224757
0.87821 1.07037 69.55143 1.3864138897
1.22444 1.07624 113.69955 2.3126263123
1.04929 0.94938 137.75838 1.5367141597
0.99446 0.92047 101.1489 0.0827696322
0.94999 1.03802 104.62622 0.1688351077
0.95103 0.95995 104.5183 0.0016320014
0.97464 0.97586 94.6567 0.0654279722
0.94086 0.94175 104.97477 0.0157752445
0.95852 1.14098 92.03188 0.7186428329
0.97012 0.97317 83.69716 0.3653289588
0.97993 0.92195 100.97846 0.0598609083
0.93542 0.96712 99.75563 0.0318299763
1.10123 0.83828 116.61337 1.1389273106
0.9884 0.9533 102.44895 0.0252766572
0.94936 0.95507 117.51885 0.1224300043
0.93316 0.94226 113.67154 0.0803986418
1.00569 0.99948 98.60378 0.100373438
1.05058 0.97627 89.18717 0.3523262403
0.95279 0.9899 102.65484 0.0266754489
0.97976 0.98479 109.32027 0.0479526697
1.08869 1.10226 117.40425 1.0369776851
0.92212 0.95805 109.90704 0.0500867327
0.82794 1.19116 81.06429 1.4684299538
0.94407 0.94738 130.82865 0.662788314
1.08079 1.08705 101.26086 0.7921218556
1.27091 0.90243 96.56122 2.68038003
0.87732 1.06917 92.22947 0.4948040941
0.937 0.83524 78.02191 1.6484286795
0.97658 0.97524 103.71883 0.0148860763
0.88965 0.87346 92.32974 0.5430374468
1.25178 0.96255 102.32846 2.2540139533
0.94351 1.00173 95.70197 0.0822606915
0.95415 0.95424 103.05283 0.0026231061
1.05428 0.93651 98.27855 0.2741353377
0.98417 0.98074 102.6398 0.0285688645
0.9311 0.97972 112.8468 0.0685929399
0.97169 1.0043 108.79607 0.0733951172
1.02933 1.00078 96.53679 0.1783161059
0.84315 0.96507 93.18627 0.4798400058
0.86866 1.19194 130.91161 1.2129433706
1.07795 0.78413 122.38534 1.6922660596
0.96472 0.97875 100.03678 0.0185648705
0.97805 1.03484 104.26094 0.1614218964
0.96044 0.956 98.19824 0.0278761081
1.31859 1.04049 108.58935 3.6410837785
0.96489 0.96579 101.82377 0.0053082911
0.82582 1.03306 109.89049 0.6128725183
0.97064 0.97111 100.84558 0.0125903766
0.94101 0.97439 97.81537 0.0414255772
1.00651 0.95577 97.70937 0.0844163811
0.97522 0.95627 101.20112 0.0129646502
0.99559 1.00915 126.37327 0.3986790835
0.99445 0.89702 115.63093 0.2608405181
1.06371 0.96575 89.01937 0.4329481626
0.96174 0.96149 104.7862 0.0006031066
0.94386 0.96802 106.12755 0.0098406484
1.00622 1.0017 110.68774 0.138894376
0.94708 0.87617 75.93982 1.4906942497
0.96276 0.96817 113.38635 0.0557962029
0.93774 0.9406 131.79255 0.7562442077
0.94824 0.94436 109.44985 0.0242767343
0.9096 0.97949 98.08727 0.1034988657
0.96163 0.99691 99.15271 0.0443297398
1.03872 1.00739 124.87542 0.5100867878
1.01272 1.00095 95.52196 0.1340090917
0.86697 0.88164 85.84145 0.902405763
0.86556 1.03764 83.13484 0.6200387325
0.96164 0.96182 105.31639 0.0012088006
0.94872 0.94798 105.03154 0.0056974456
0.95659 0.95792 108.75971 0.0126467804
0.98552 1.00053 86.47507 0.2328250353
0.97451 0.97784 84.59953 0.3172049791
0.94141 0.9893 108.05605 0.0405268018
0.83069 0.98075 115.62004 0.4809292334
0.95083 0.94645 100.70424 0.0178438645
0.95381 0.95271 106.58872 0.0044412443
0.94577 0.95657 106.56366 0.0069712028
0.97938 0.98384 110.04631 0.0510517758
0.91848 0.98036 105.18816 0.0556834695
0.948 0.94416 109.48048 0.0247412058
0.87555 1.06355 113.95098 0.477202362
0.97886 0.97451 95.31416 0.0601784572
0.92798 0.93441 97.99417 0.0846492194
0.90754 0.90728 129.35482 0.7855651944
1.01391 1.00381 120.31686 0.2905209207
0.8837 0.85316 86.04522 1.0000281824
0.98479 0.93959 96.74919 0.0750055503
0.94067 0.92509 108.92979 0.0500581372
1.07692 1.23875 88.648 1.863657827
0.96502 0.9695 108.77217 0.0176362763
0.95567 0.95484 103.08915 0.0020225962
0.96417 0.93851 99.72911 0.0310584899
1.12 1.13254 114.82239 1.5173281696
0.9539 0.95467 94.33705 0.081627628
0.92684 0.96274 92.44795 0.143868571
1.08663 1.07579 83.68431 0.7169718644
1.32379 1.00133 86.65755 3.5557542906
0.9328 0.96578 133.12312 0.753108031
1.04941 0.86555 116.63755 0.6342865758
0.96115 0.94924 100.76053 0.0128709883
1.04895 0.89813 119.52969 0.5737187154
0.98807 0.99936 97.98832 0.0703605088
0.99343 0.98787 108.56952 0.0695864206
0.94972 0.94988 101.6183 0.0110894758
0.94468 0.93853 109.98466 0.0354899816
0.86609 0.8784 105.00526 0.391736694
0.97562 0.97411 114.38098 0.0806992574
0.99477 1.00136 102.04305 0.0778732135
0.95897 0.95906 101.36042 0.006007308
0.93946 1.11985 134.27987 0.7461552756
0.94542 0.93509 100.70357 0.0341917508
0.99059 0.9442 75.93417 1.0158443227
0.92874 0.93384 98.69413 0.0757935642
0.95772 0.92067 109.42309 0.0559686766
0.95233 0.96539 96.07556 0.0494171953
0.96149 0.96189 105.44039 0.001380075
1.13904 1.10809 122.44273 1.5257754896
1.07875 0.89798 133.09649 1.5739269663
0.97294 0.97326 107.39354 0.0184034872
0.98287 0.89492 99.95974 0.1491499021
1.10059 0.89073 119.21499 0.933244057
0.95571 0.94045 107.61873 0.0154572944
0.81505 0.92349 89.27086 0.8826430094
0.85661 1.18939 123.93069 1.3935974226
0.99817 1.14518 89.68376 0.7315256083
0.95706 0.95598 109.17737 0.0153958631
1.0225 0.9289 98.22879 0.1595805503
0.95816 0.90262 110.72488 0.1141920296
0.95017 0.94943 101.35769 0.0123616269
0.98386 1.20407 103.12557 1.5893123011
0.97403 0.92439 98.7618 0.0690193938
0.96392 0.99783 102.7766 0.0397505793
0.94418 0.97053 121.50084 0.2034566004
0.96019 0.90935 96.42464 0.1387010559
0.96883 0.94339 98.78133 0.0345394581
0.96324 1.2688 100.26392 2.4587807856
0.95047 0.975 103.35517 0.0091568228
0.9823 0.9858 95.27896 0.0671377597
0.91315 0.97962 99.09591 0.0863441982
0.99475 0.99892 99.94489 0.0742546517
0.96907 1.22102 98.28185 1.706330828
1.12073 1.11555 117.62579 1.3881508534
0.95313 0.98193 105.14041 0.0157567178
0.95988 0.96033 110.15748 0.0223784425
0.88352 0.85038 92.41171 0.7032566998
0.95573 0.9863 105.03659 0.0209653755
0.91955 0.9373 105.26317 0.0516877865
1.05109 0.9617 99.13405 0.2296500075
0.90183 0.92681 105.29867 0.1104250295
0.90259 0.95878 120.72623 0.2521748741
0.93995 0.92798 85.0176 0.4677855473
1.00677 0.86065 129.96579 1.192166302
0.92183 0.92695 82.38265 0.6586426815
0.9295 0.94071 92.1457 0.179754353
1.28439 1.07022 112.83389 3.2193484528
0.96629 0.96629 101.81544 0.0058548252
0.93958 0.96437 99.78572 0.0260679866
0.95939 0.96114 111.45736 0.0333554138
0.89999 1.05666 88.12744 0.3833872868
0.86061 0.88943 92.281 0.6006025566
0.95665 1.22319 88.77504 1.4080957251
0.99896 0.98782 102.71208 0.0621267227
1.20105 0.89893 83.34223 2.1237911598
0.95803 0.95947 101.11166 0.0071182738
1.03613 0.90177 122.02434 0.5921064609
0.96664 0.9369 99.98915 0.0317665336
0.79379 0.86967 91.8306 1.2006980383
0.8699 1.12593 77.0574 0.9297416218
0.96955 1.06456 80.1 0.4425947348
0.93298 0.93029 88.07036 0.332663876
0.94238 1.01901 106.51465 0.1074710762
1.00849 1.02861 92.66183 0.1940662306
0.97675 0.99007 105.50136 0.0362576769
0.82483 0.83465 116.34354 0.9902984714
0.98156 0.97251 93.64687 0.0851751254
0.96968 0.97037 104.44798 0.0066376365
0.98543 0.98152 96.95101 0.0530374109
0.99601 0.96099 98.69751 0.0523575393
0.99053 0.91746 102.42484 0.0764146544
1.04005 1.01968 111.0266 0.309356627
0.98236 0.99708 97.20289 0.0638789759
0.97956 0.98305 101.16908 0.0277337909
0.93937 0.94418 107.75832 0.0209699459
0.94241 0.94713 109.54522 0.026237252
1.09294 1.12538 100.98737 1.1564774248
0.95422 0.95567 101.7918 0.0059098559
1.16889 0.9911 75.2749 1.8569287603
1.00123 1.24133 96.70623 1.9661947737
0.9894 0.98527 87.16613 0.2272072992
0.96663 0.94395 98.6847 0.0340796753
1.16089 1.20367 117.00343 2.6352874356
0.95977 0.95468 107.12539 0.005509882
0.99517 0.9892 105.46376 0.0614616892
0.88309 1.14731 97.33046 1.0363432574
0.97963 0.97284 107.93538 0.0273659314
0.97276 0.94216 102.79351 0.0145779226
0.99322 1.02065 110.73255 0.1594465282
0.95753 0.9604 100.80209 0.0085371108
0.91417 0.89516 127.37808 0.7154680981
0.98416 0.99134 106.49859 0.050168142
1.07328 1.08049 123.65026 0.8489586155
0.80399 1.04176 89.8622 0.9107727252
1.11443 0.90342 119.09291 0.9919147003
0.98593 0.98876 115.71679 0.1247029085
0.95235 0.95536 91.82829 0.1320972762
1.02293 1.01901 123.32265 0.4079689387
1.00206 0.98498 104.75469 0.0677692717
0.95524 0.97384 106.21285 0.0089005839
1.22116 0.96243 130.60725 2.625411771
1.00727 0.95167 94.05036 0.1369760064
1.12966 1.12846 119.61482 1.5652470833
0.9805 1.0923 78.45833 0.529058565
0.99577 0.98368 106.02602 0.05633071
0.94697 0.94997 101.14063 0.0151442441
0.90439 1.16698 81.25232 0.8787896825
0.92547 0.95881 102.42872 0.0336907271
0.91656 0.94657 106.03935 0.0504434283
0.90977 0.97823 99.29363 0.0929355171
1.1615 0.88896 72.05079 2.783507526
1.05401 0.86347 116.90525 0.6783873862
0.9592 0.95704 109.2674 0.0160565454
1.08963 1.0732 114.69776 0.8560074642
0.86629 1.07009 92.53755 0.5535057165
0.95707 0.93887 107.5193 0.0165376109
0.93295 1.03506 105.88598 0.1750919511
0.96311 0.99003 98.21706 0.038776163
0.9902 0.92698 107.75052 0.0632351747
0.99877 0.90286 95.67064 0.2097803676
1.19977 0.95617 90.07893 1.6141506281
0.95698 0.95661 104.81498 0.0003150661
1.05525 0.84825 131.9974 1.6878314138
0.86128 0.87951 91.05537 0.6912146572
0.94387 0.99416 107.4578 0.0451358712
0.96675 0.94205 106.03249 0.0109374836
1.07496 1.09229 90.28373 0.6874875321
1.03992 0.98192 103.98816 0.1858613541
1.04439 0.87495 94.88379 0.4919542137
0.98984 0.8979 107.72213 0.1335366952
0.88799 0.9059 128.88557 0.8118609543
0.86711 0.87567 93.18412 0.6031733911
0.95125 0.9522 103.8412 0.0030318569
0.84015 0.89292 83.02335 1.1753177797
0.91867 0.96779 106.31517 0.0455216344
0.9664 0.92136 110.76938 0.070122367
0.96156 0.96135 105.4259 0.0012785423
0.94086 0.93906 113.48997 0.0750329915
0.95087 0.95176 104.2806 0.0029977675
0.90942 0.92038 104.56067 0.1020934805
0.96843 0.95003 106.11353 0.0068113236
1.01207 1.00753 95.85825 0.1407731372
1.08102 1.09481 107.37379 0.8965271088
1.03686 1.05429 84.77289 0.4190369896
0.96777 0.97945 85.49692 0.2785891641
0.9276 0.93174 106.67638 0.0454353222
0.93756 0.93139 110.3288 0.0530316912
0.93155 0.91189 79.40779 0.9317646763
0.99893 1.01981 80.23221 0.4664041526
0.78525 1.00387 106.40015 0.8480157327
0.8378 1.18988 85.19686 1.4514455914
0.92991 0.91909 115.23599 0.1513842988
0.92053 0.91516 104.61083 0.0877478621
1.19509 0.95888 92.12368 1.5144546073
0.98878 0.95414 106.35405 0.0285982741
1.17307 0.94555 83.88805 1.5417706865
0.9499 0.92276 105.67127 0.0362461091
0.94445 0.88413 90.79618 0.4068253107
0.94759 0.96172 102.30586 0.0067765921
1.20274 0.98957 98.15275 1.5639888946
0.94984 0.90454 85.57146 0.534471347
0.92497 0.9301 114.994 0.129533659
1.13957 1.12937 96.98524 1.5003058611
0.92917 0.98904 122.4897 0.2318691965
0.97676 0.93875 111.56745 0.0599090875
0.77137 1.02408 126.17843 1.1471777793
0.89026 0.90071 78.5491 1.2043309498
0.96455 1.10153 81.50334 0.4726741536
1.00138 0.95669 73.86536 1.161227399
1.06527 1.04051 77.83068 0.7705033886
0.98077 1.20314 105.05643 1.5935749154
0.9558 0.9664 90.68869 0.1426087853
0.94899 0.95042 117.78824 0.1328722161
0.91065 0.92519 97.24688 0.1523158386
1.03577 0.98141 103.25901 0.1664756574
0.97198 0.969 103.04115 0.0073845645
0.96688 0.96639 104.18947 0.0031346603
0.87051 0.87866 80.56513 1.275078015
0.98936 0.97822 105.42687 0.0364424904
1.0007 0.98115 102.94728 0.0574258345
0.89385 0.8788 124.42671 0.6919621333
1.07497 1.08403 117.08509 0.8291712307
0.7992 0.95912 85.28977 1.0858469872
0.95273 0.97422 101.22606 0.0121107946
0.84123 0.98431 117.42016 0.4386491759
0.92421 0.95263 116.40271 0.1237464838
0.96557 0.95081 105.20339 0.0034261128
0.98529 0.99254 96.12228 0.0684650147
0.98756 1.01151 116.57715 0.1747751787
0.88362 1.0018 136.49157 0.9737642234
0.9873 0.99706 96.98399 0.0707316633
0.95348 0.97078 106.65305 0.0080940179
1.15727 1.13775 102.22023 1.837588369
1.01016 1.01293 121.18488 0.3072333035
1.0003 0.90395 95.80433 0.2062703618
0.97176 0.95164 103.95347 0.0058808749
0.96848 0.9474 103.58897 0.0064345465
0.96889 0.976 102.80284 0.0104852404
0.92031 0.96621 111.45842 0.0653256619
0.91947 0.92308 115.11642 0.1551607351
0.91168 0.9112 111.68312 0.1494949542
0.98324 0.84737 129.92765 1.2305633759
0.86975 1.17655 97.00191 1.3875760059
1.00583 0.96241 84.74603 0.3813173911
0.86321 1.14118 83.68211 0.9362132379
1.03069 1.01719 123.34922 0.4385775842
0.80044 0.96614 87.59888 0.9643305107
0.99653 0.81804 134.04797 1.9169718199
0.97141 0.9686 98.77622 0.0229416942
0.96617 0.96582 101.42355 0.0069094921
1.10214 1.12306 119.96981 1.2844843519
0.97639 0.98145 95.43779 0.0584967317
1.05938 1.08834 84.20638 0.5972951592
1.0244 1.02805 110.46813 0.2699151211
0.95 0.92103 133.75582 1.0067852078
0.82475 0.86328 82.74147 1.5041561059
1.00239 0.96001 102.72741 0.0498584216
0.9644 0.95254 106.44171 0.0049124732
0.88148 0.99391 130.72094 0.6317921821
0.95922 0.9587 111.26241 0.031634413
1.02507 0.95559 104.59934 0.1168706696
1.0278 1.03101 88.38436 0.2939297038
0.88807 1.05917 120.91771 0.4273265957
0.96301 0.96087 102.32503 0.0029012025
0.89022 0.88483 84.61967 0.8484482221
0.84843 0.89284 120.38365 0.6402828443
1.04109 0.89839 74.62662 1.5725524476
1.07295 0.87481 112.52978 0.6196828584
0.96022 0.98455 103.64235 0.017211714
0.98724 0.95379 102.58345 0.0231096075
0.92201 0.91307 127.97867 0.6477675483
1.1258 0.90103 81.36699 1.4611418109
1.00862 0.87964 85.12857 0.7404458648
1.13383 1.19156 93.60874 1.9468048727
0.97613 0.98705 105.74622 0.0314872413
0.97475 0.95268 105.04213 0.0082877137
0.95169 0.95036 104.3365 0.0032158405
0.9635 0.94066 131.78371 0.7648842413
1.0633 0.88679 119.21575 0.6918441691
0.96731 0.92142 108.57194 0.0515215431
1.00095 1.02806 123.29135 0.3469238669
1.11662 1.16373 84.76389 1.3117108076
0.93957 0.98091 106.1443 0.0247331683
0.98616 0.961 109.64837 0.0424121496
0.99109 0.99019 96.17958 0.0732004689
0.92152 0.96841 110.82366 0.0591893369
0.9319 0.93311 97.92411 0.0811738947
0.96614 0.95048 105.38009 0.0040296861
1.25661 0.99606 101.14895 2.3475615697
0.97982 0.98283 100.17342 0.0304540951
0.94284 1.07529 84.96621 0.3664291606
0.86033 0.89675 91.99792 0.5792675166
0.94983 0.96845 122.75976 0.2405735589
0.99999 0.89925 76.20082 1.2918000292
0.91712 0.96869 107.1874 0.0509643655
0.96044 0.95882 128.86803 0.5160146623
0.93749 0.93292 113.92282 0.0928681657
0.95667 0.94108 107.80152 0.015669921
0.95692 0.88817 107.82762 0.1383248087
0.95558 0.95827 104.96168 0.0004749766
0.97254 0.97034 106.67935 0.0132604499
1.278 1.10822 85.73526 2.947788169
0.91112 1.1148 121.43133 0.6512551466
1.06079 0.87522 93.5926 0.6015889899
0.91026 0.94679 92.69533 0.20033207
0.77555 0.86284 112.7856 1.1466657791
0.90023 0.90795 128.15312 0.7230590526
0.9397 0.95673 107.70545 0.0152901315
1.01807 1.00047 91.10481 0.1937373752
0.88696 1.10305 131.37986 0.7069072477
0.91772 0.96679 106.22627 0.0468751921
0.96971 0.95473 102.30128 0.0061219092
0.91414 0.90709 102.46963 0.1305522313
0.83823 0.79321 120.4232 1.3898751241
0.96637 0.94344 106.11334 0.0098083264
1.00944 0.97847 102.66116 0.0754822722
0.87298 0.8632 105.54896 0.4281664711
1.05862 1.04757 132.22494 0.9177701563
0.96655 0.9656 92.00644 0.1115653819
0.85188 1.14064 111.84088 1.1638875628
1.2891 1.02613 96.05605 2.9125035083
0.89222 0.92894 107.74521 0.1404499808
0.97095 0.97164 100.60741 0.0139014119
0.95015 0.93659 96.96723 0.0677494235
0.90497 0.89882 121.77528 0.445836752
0.89284 1.05252 118.76546 0.3745031023
0.93528 0.91907 121.69363 0.3186820289
0.96481 0.82735 134.37268 1.7968492511
0.95361 1.00662 142.84894 1.517343406
0.89405 0.90229 127.26363 0.7158328405
0.93871 0.93349 113.73222 0.0881366355
0.91878 0.90332 136.41267 1.3816389867
0.95255 0.95349 102.15928 0.0058663011
0.95133 0.95104 104.50162 0.0030066412
1.04932 0.85057 115.20657 0.6777216887
0.98935 0.92333 108.31746 0.0717844732
1.01715 1.01905 103.06885 0.1796960003
0.93336 0.91979 115.10541 0.1433879649
0.91708 0.9753 110.3605 0.0690357907
1.03934 0.96795 97.82453 0.1844779764
1.05073 1.0505 84.48371 0.4727050754
0.974 0.97011 106.23803 0.0128964841
0.93832 0.92727 106.66864 0.0383548195
0.9464 0.94793 107.8394 0.0136997292
0.94142 0.94028 101.73238 0.0249362282
0.9637 1.02218 93.85405 0.1229790913
0.96363 0.96311 87.1476 0.248883892
0.96563 0.95932 128.1443 0.4817418995
0.98612 0.97904 105.17766 0.0316989251
0.98778 0.951 102.72907 0.0248136474
0.96813 0.97608 103.87911 0.0098289807
0.93262 0.96047 105.27092 0.018166104
1.02914 0.97658 98.74073 0.1427385981
1.06558 0.83449 128.10584 1.536305966
0.89752 0.82669 129.81137 1.4199604804
0.94908 0.95102 101.82837 0.0099134292
0.9768 0.97515 103.98761 0.0151301375
0.88064 0.89581 83.49048 0.8967672423
0.90265 1.11865 76.88261 0.764630312
0.88815 0.99858 77.68376 0.8257630257
1.26169 1.08739 117.21332 2.9835203047
0.94806 0.94785 110.33937 0.0285888591
1.13512 1.14092 96.61678 1.5496273535
0.94413 0.93571 107.99466 0.0264651755
0.95553 0.94941 107.2362 0.0075665987
0.96069 0.95959 111.20717 0.0314240163
0.94263 0.97966 104.15927 0.0185852133
0.89169 0.90973 131.80668 0.9826759723
0.95565 0.95517 108.58585 0.0120002471
0.97616 1.09286 92.96028 0.4043125776
0.96028 0.81144 132.12881 1.7203580846
1.12407 0.93252 103.97146 0.7410880835
1.08597 1.10321 132.20374 1.1886132732
0.95929 1.00772 115.50061 0.1236540483
1.02416 0.94305 102.69158 0.1197730776
1.06162 1.05021 85.65129 0.5006205306
0.97535 0.956 107.21787 0.0141428066
0.9829 0.93659 96.80643 0.0770857606
0.91843 0.95015 100.45057 0.061479922
0.93537 0.94156 114.99113 0.0986720467
0.96243 0.9672 103.89245 0.0021487765
1.10833 0.89651 121.63343 1.0681219416
0.95815 0.92457 102.11859 0.0375110048
0.84612 0.95081 109.34921 0.3375128215
0.93431 0.92932 109.571 0.05357222
0.95927 1.04338 110.73787 0.2084898012
0.95278 0.99872 106.61421 0.0474412658
0.95609 1.20815 100.93339 1.5980429155
0.99354 0.96362 102.96948 0.0320283644
0.96626 0.96305 114.75822 0.0756648266
0.9975 1.02517 96.19069 0.1479016122
1.20229 1.1534 91.54006 2.2493563957
1.00028 0.93728 103.67065 0.0581618431
0.91396 0.84148 100.3762 0.4511150664
0.96208 0.963 102.38605 0.0027940507
0.94589 0.9546 95.14968 0.0742043461
0.79746 1.1355 104.48288 1.5291391048
1.0327 0.90737 120.43856 0.4923286027
0.95883 0.95758 111.47109 0.0336918622
0.8903 0.86362 91.94665 0.6106776195
0.83015 1.1109 111.0061 1.0432086616
0.92451 0.90506 80.43439 0.9070400451
0.97688 0.83787 118.52071 0.6323925056
0.89766 0.97812 100.05334 0.1249282197
0.96777 0.98968 104.71553 0.0276102227
1.03887 0.86224 102.42886 0.42547248
0.97228 0.97535 107.45434 0.0198848111
0.86917 1.23114 94.35065 1.9742828171
0.9138 1.00027 104.14713 0.1000770675
0.89706 0.89583 81.82172 0.9434883685
