dis_1 dis_2 ang_1 delta_int
0.95569 0.95781 109.04169 -0.0005380458
0.95029 0.94916 111.99517 -0.0037720328
0.9719 0.96846 106.09492 0.0010558531
1.00466 0.88193 96.23294 0.0083128295
1.0042 0.93428 106.74979 0.0021651335
0.9572 0.95885 109.18751 -0.0002135776
0.91113 1.09211 121.68277 0.0418838235
0.91858 1.08569 79.33737 -0.0871339919
1.00579 1.04412 108.00818 0.0099312879
0.97613 0.89934 103.04514 0.0020834012
0.94115 0.99179 107.00459 0.0015461539
1.16749 0.89998 84.29871 -0.1085250507
0.94442 0.95512 106.34321 -0.0010358111
0.95658 0.9849 105.20274 0.0006198016
0.97494 0.98095 93.43917 -0.0132332948
1.00329 1.00442 90.26434 -0.0412922017
1.00642 1.02628 133.11467 0.0699953293
1.05226 0.86832 95.21638 0.0000501316
0.93005 0.95546 102.7762 0.0014593085
0.8936 0.99024 94.25707 0.0108176984
0.91955 0.92331 115.78923 -0.0236022712
0.99118 1.24361 97.15982 -0.0653959617
0.94523 0.97863 103.14723 -0.0000538403
0.92237 0.9245 115.8096 -0.0222915847
0.83362 1.00053 116.55478 -0.0209302126
0.79617 0.97404 128.36896 -0.0814377539
0.9669 0.96075 86.20027 -0.0063313050
0.87095 0.96647 95.11564 0.0234816295
0.91509 1.34096 103.9238 0.0072099487
0.94556 0.95041 112.25929 -0.0046407829
0.95982 0.9602 109.8078 0.0003490038
1.0574 0.8986 88.10612 -0.0230688881
0.88023 0.8768 87.89242 0.0956982432
1.2184 0.84337 85.10272 -0.1026904716
0.9699 0.95323 103.36247 -0.0001077305
1.01257 0.95961 100.72875 -0.0057399114
1.11521 1.04789 103.93658 -0.0110078836
0.76679 0.9537 101.99715 0.0136144260
0.93673 0.93059 106.20755 -0.0029612859
0.95657 0.98603 109.53304 0.0035299307
0.92801 0.92719 93.52366 0.0219470492
0.95023 0.96581 105.2038 0.0000031168
0.94438 0.97707 122.11553 0.0019804095
0.9713 1.22308 104.01689 -0.0042686381
0.92249 0.90211 107.1037 -0.0085142663
0.91888 0.92679 115.59029 -0.0223115792
0.93897 1.13875 91.83134 -0.0622257812
0.83408 0.99063 114.11851 -0.0200594084
0.98344 0.98144 103.61087 -0.0012357435
1.02504 1.27205 97.06611 -0.0814359845
1.23651 0.81622 105.11286 0.0277097172
0.93148 0.90179 114.55657 -0.0241384348
1.00415 1.00287 99.45926 -0.0135106895
0.94651 0.94474 106.45257 -0.0016508170
0.93727 0.93739 113.99785 -0.0112684156
0.93142 0.93559 106.25182 -0.0030324995
0.98257 0.94497 103.15848 -0.0001428689
0.96622 0.96732 104.13367 -0.0001041848
0.99994 1.00301 138.2992 0.0619696893
0.94745 0.94433 105.33299 -0.0008037026
0.99033 0.92675 100.42204 0.0004967580
0.94978 0.98831 102.72358 -0.0008046775
0.93931 0.93666 114.12557 -0.0110477215
1.15346 0.99486 110.18152 0.0275141949
1.00516 0.863 133.92739 -0.0275317215
0.95317 1.17564 83.88633 -0.1485535048
0.92978 0.93033 106.01736 -0.0031301999
1.06069 0.90846 88.85436 -0.0280139920
0.90795 0.90675 111.62672 -0.0224939533
0.98037 0.98065 109.97884 0.0061859919
0.99635 1.03273 125.40277 0.0513294089
1.1984 0.97182 104.12988 -0.0032564713
0.93697 0.89632 77.89976 0.0903190772
0.97593 0.98176 95.22477 -0.0113699773
0.99376 0.90462 95.95433 0.0052277613
0.96184 0.96011 109.81141 0.0006342772
0.95409 0.95467 103.14103 0.0002935131
0.95079 0.96491 105.56027 -0.0000265617
0.92961 1.0171 98.90161 -0.0041050533
0.96319 0.89185 108.81634 -0.0074360463
1.03881 0.89813 121.44867 0.0134026842
0.94948 0.93488 83.68674 0.0253024321
0.86949 0.8719 103.1404 0.0029613331
1.22192 0.93306 90.24968 -0.1022525230
0.98824 0.96896 109.20503 0.0049609251
0.9198 1.07602 86.6503 -0.0491232052
0.91034 1.11023 78.84356 -0.1068670371
0.98579 0.95658 105.17245 0.0006247635
0.94176 0.97331 102.92933 0.0002621887
0.93088 0.92974 106.82019 -0.0043858922
1.06011 0.88133 130.10507 0.0242789042
0.98023 0.94312 106.5018 0.0005955147
1.03017 0.95074 102.31221 -0.0033576397
0.99609 0.77192 113.96239 -0.0302940013
0.85939 0.89439 135.29759 -0.1300140369
1.04906 0.9703 98.81118 -0.0168622648
0.91091 1.01519 118.03787 0.0056983903
0.93404 0.93469 105.97752 -0.0025320931
0.86841 0.77912 122.65535 -0.1450438727
1.01999 1.25561 108.52411 0.0209237773
1.02156 0.91587 74.07693 -0.0295411812
1.19249 1.14247 97.53823 -0.0935712312
0.94143 0.9786 106.91917 0.0004390330
0.94821 0.9498 104.09962 0.0000893091
0.77849 1.03073 112.96265 -0.0122340903
0.98702 0.94765 138.41234 0.0136279936
1.03266 1.02784 103.24947 -0.0070642190
1.07595 1.07264 91.00944 -0.0967565850
0.98427 1.25234 96.61206 -0.0698688158
0.92034 0.82502 131.45118 -0.1195854284
0.9947 1.03021 124.2362 0.0471084622
0.99183 1.09776 79.03565 -0.1601222375
0.93612 0.91877 111.28361 -0.0124191561
0.92098 0.98164 103.46609 0.0008726116
1.04921 0.95443 103.66252 -0.0013979086
0.95203 0.95255 103.79683 0.0001775774
0.97032 0.97085 101.34372 -0.0020837503
0.93079 0.94438 108.22154 -0.0047703338
1.00373 0.94896 95.08911 -0.0100618054
0.96625 0.96684 104.37869 0.0000046540
0.96152 0.9598 110.11411 0.0005705043
0.98348 0.93349 109.16671 0.0004319063
0.92467 1.00399 110.81496 0.0031844736
0.98747 0.95555 105.05843 0.0005758295
0.94511 0.96555 103.75086 0.0001884904
0.94105 0.94834 132.75557 -0.0190505164
1.09264 1.07472 88.8464 -0.1228636919
0.95395 0.95308 101.7468 0.0007905341
0.97989 0.98726 99.19936 -0.0077137166
0.86152 0.86903 91.16251 0.0854500129
0.95682 0.95762 108.69666 -0.0003881691
0.89042 0.88856 121.76102 -0.0667368589
0.96602 0.94049 94.83129 0.0033768022
0.95195 0.94554 108.14019 -0.0021611969
0.90265 0.88131 83.63464 0.1055883687
0.87105 0.88471 94.17794 0.0537892706
0.93916 0.95873 100.04328 0.0025605266
1.08528 1.15351 133.01243 0.1558160096
0.95474 0.95626 109.13409 -0.0008803169
0.94819 0.94912 97.06339 0.0045425054
0.96388 0.92757 106.70674 -0.0015728300
0.9123 0.96892 107.07726 -0.0024249982
0.95153 0.94564 95.56452 0.0056302236
0.94434 0.94766 106.40195 -0.0015645705
0.9623 0.96299 122.00497 0.0032986985
0.83872 1.23173 108.98587 0.0418116457
0.98466 0.97055 106.49975 0.0020656796
0.96662 0.96549 102.12319 -0.0009305211
0.93369 0.96344 101.85095 0.0015931966
0.89935 0.87101 79.47485 0.1491330370
1.15131 1.12574 99.20161 -0.0641859063
1.13867 0.99407 91.24268 -0.0878598600
1.12056 0.93909 129.25807 0.0820327904
1.06651 0.97757 83.34982 -0.0936027498
0.85747 0.88341 82.6521 0.1507138448
0.93611 0.94525 113.8334 -0.0092900875
0.95185 1.12807 82.66409 -0.1256840342
0.94735 0.98245 107.17256 0.0011503171
1.00584 0.97907 100.88942 -0.0071072658
0.95736 0.9574 101.6644 0.0002244333
0.8898 0.9986 113.92358 -0.0047537068
1.00238 0.95253 105.39019 0.0012597164
0.9925 0.96427 74.13433 -0.0489405533
0.94249 0.93644 99.63677 0.0054127836
0.98324 0.95962 101.96356 -0.0017200715
0.94309 0.93966 103.15687 0.0010859469
0.91878 0.91592 120.66518 -0.0361036850
0.97394 1.00084 107.7909 0.0049032104
1.03141 1.0305 87.21745 -0.0819164676
1.03711 0.97159 123.2625 0.0397014107
0.9295 0.9364 98.09265 0.0098216987
0.91939 0.92537 115.64549 -0.0227152575
0.96189 0.9684 90.61349 -0.0057179989
0.95582 0.97666 101.29946 -0.0012772098
0.96645 0.8988 104.60753 -0.0001393481
1.10759 1.10209 80.3425 -0.2398001090
0.96283 0.94947 112.02495 -0.0010537067
0.92264 0.95603 99.42853 0.0057772635
0.91761 0.97655 79.40874 0.0217451502
0.89413 0.96952 103.32514 0.0019420510
0.96443 0.95831 101.50583 -0.0004115312
0.98648 0.97776 105.78493 0.0015748237
1.05985 0.97257 89.48131 -0.0558183547
0.9948 1.14671 110.78844 0.0299111975
0.97801 1.0023 101.62493 -0.0052558408
0.97697 0.97664 95.79762 -0.0095105939
0.97053 0.97091 106.55803 0.0013948092
0.95376 0.98006 101.09596 -0.0014717654
0.9338 0.93898 114.08159 -0.0118756046
1.00712 0.95547 103.62324 -0.0008273163
0.96148 0.96517 90.53712 -0.0040981963
0.8464 0.85299 116.39524 -0.0816496398
0.87829 0.92095 128.94324 -0.0746477842
0.96741 0.91958 110.71384 -0.0049282376
1.05648 1.03411 80.93594 -0.1435471698
0.98561 0.84434 142.70011 -0.0709619545
1.0943 1.06763 104.61218 -0.0074497718
0.92021 1.00187 114.11877 0.0026652404
0.97126 0.94109 121.84359 -0.0020099807
1.06901 0.95615 135.51483 0.0745665664
0.98999 0.98293 101.5111 -0.0048291594
0.88745 0.84908 135.02465 -0.1441578554
0.96651 0.97549 103.09767 -0.0008965910
0.91703 0.96328 106.25356 -0.0018442317
0.95855 0.95701 101.47508 0.0001748984
0.95322 0.94043 113.23162 -0.0056934904
0.90487 0.88276 121.03413 -0.0597457829
0.94095 0.95986 102.89568 0.0007394044
0.94609 0.96564 98.59893 0.0010715040
1.03994 0.86129 115.73593 0.0029154880
0.8986 0.79491 91.96848 0.0940399550
0.94773 0.94416 109.21108 -0.0035213358
0.96665 0.9875 98.77991 -0.0061105707
0.97296 0.9733 107.22444 0.0021620135
0.99765 0.9699 102.16808 -0.0033049357
0.95306 0.95547 99.4359 0.0013317799
0.95763 0.95749 108.9833 -0.0003244734
0.8367 0.99728 134.15195 -0.0510590849
0.95736 0.95761 101.67354 0.0002063122
0.84391 1.02658 75.0662 0.0422959026
1.13598 1.20445 94.99433 -0.1227223265
1.04268 1.02 88.52655 -0.0750253963
0.96413 1.04797 110.4609 0.0146708017
0.98029 0.79591 125.71084 -0.0686637470
0.9611 0.96168 105.36631 0.0001498851
0.98231 0.98283 102.87817 -0.0022242264
1.32826 0.90388 90.85288 -0.1182301759
0.97895 0.96104 99.75522 -0.0030304138
0.96084 0.8655 118.34312 -0.0323769063
1.18818 0.89279 85.38958 -0.1088702539
0.99476 0.94693 111.38447 0.0048263439
0.97707 0.98441 95.28925 -0.0123484098
0.96672 0.96544 101.63121 -0.0011470611
1.19876 0.98674 102.25557 -0.0182800910
0.94222 0.93761 100.17493 0.0046331973
0.77808 0.93513 101.94521 0.0132573828
0.97543 0.96534 97.88909 -0.0045092457
0.98022 0.9403 96.60762 -0.0005719861
0.96431 0.97067 110.73052 0.0029221152
0.96912 0.97707 99.79099 -0.0038692842
0.93133 0.98408 116.90229 0.0000260387
0.89885 1.13102 74.04976 -0.1529385613
1.08481 1.08071 92.97247 -0.0875924977
0.90114 0.91905 101.47296 0.0074468673
1.33532 0.94266 109.07059 0.0416279657
0.96104 0.95439 107.06675 -0.0001625867
0.91514 1.05383 88.56856 -0.0283728097
0.93412 0.98947 107.355 0.0010556168
0.985 0.98644 94.54476 -0.0165252943
0.88864 0.96444 101.80342 0.0050132419
1.14556 1.08059 118.22571 0.0727594823
0.97321 0.98318 117.00121 0.0120362104
0.99505 1.10331 78.60395 -0.1715992964
1.02081 1.02308 111.42054 0.0196890894
0.95817 0.96572 91.68425 -0.0025716436
0.89345 0.86249 127.18634 -0.0993160786
1.06105 1.08255 93.40255 -0.0768889357
0.96891 0.97932 84.19707 -0.0219710053
0.93867 0.98673 96.7873 -0.0016541440
0.95868 0.95596 107.43463 -0.0002611009
0.97576 0.91289 98.9425 0.0049619967
1.01235 1.14042 111.19512 0.0313195654
1.0892 0.95388 112.97046 0.0276931413
1.06659 0.87678 92.34207 -0.0103345554
0.92507 0.91017 120.18174 -0.0348564792
0.97788 0.97372 120.32248 0.0130930383
0.90934 0.94075 84.54623 0.0490111463
1.1809 1.09504 116.94547 0.0694936679
1.01245 0.94083 104.66507 0.0009175824
0.97111 1.00569 121.51418 0.0240114188
1.10639 0.91533 121.40449 0.0484947420
0.92381 0.91952 114.89086 -0.0217941665
1.01325 1.00995 111.78147 0.0179127798
0.9446 1.32688 110.1609 0.0485552180
0.88529 1.23464 114.58801 0.0650809253
1.16877 0.93835 83.50572 -0.1386146942
0.84707 0.80481 91.19185 0.1229295642
1.12051 1.18877 94.20262 -0.1222153836
0.91618 0.96182 103.06235 0.0015491732
0.96394 1.07916 111.51247 0.0224181682
0.85824 1.00248 129.92561 -0.0284457141
0.97517 0.96861 106.929 0.0017825522
0.90868 1.09809 123.76816 0.0480769598
0.96649 0.86357 116.84311 -0.0274550263
0.85956 0.88084 103.28367 0.0021558806
0.95504 0.97689 101.42168 -0.0011685483
0.99412 0.93873 107.95113 0.0020299018
0.96461 0.96583 101.48199 -0.0010652989
0.95796 0.95928 111.19677 -0.0000764182
0.99624 0.98856 104.85533 0.0003113048
0.91857 1.12652 127.92028 0.0748922873
1.03059 1.02095 88.41566 -0.0699810302
0.98358 0.9357 97.57054 -0.0001586161
0.95547 0.94834 107.00014 -0.0010443495
0.95941 1.00541 103.08843 -0.0016937024
0.95602 0.90133 110.97898 -0.0109208014
0.84234 1.08436 82.86833 -0.0185269117
1.00631 0.86165 129.19772 -0.0230344612
0.97245 1.02404 93.14793 -0.0279254203
1.07326 1.09991 90.22949 -0.1132376617
0.96578 0.96498 101.4434 -0.0011077193
0.95668 0.85968 77.38906 0.1085492112
0.96178 1.0261 99.19841 -0.0106728897
1.04488 0.87605 113.1954 0.0070978229
0.97563 0.9403 106.22878 0.0001424133
0.87988 0.901 121.39395 -0.0644047173
0.95912 0.95788 132.19445 -0.0004199200
0.93461 0.96142 101.45657 0.0019005229
0.94382 0.92824 105.8197 -0.0021205936
0.9217 0.9394 92.91951 0.0211027105
0.8597 0.96749 117.62344 -0.0298468950
1.01838 1.0273 111.28645 0.0195168306
0.96439 1.06774 88.80341 -0.0588448722
0.99181 0.92554 107.95121 0.0007977181
0.92232 0.92389 115.93856 -0.0227348252
0.89865 0.89147 124.44965 -0.0688692681
1.13994 1.0135 110.88537 0.0297004820
0.81117 0.84983 98.10805 0.0472991389
1.07541 0.84875 130.56552 0.0206797451
0.99895 0.82594 115.25714 -0.0210959832
0.9689 0.95251 102.97568 -0.0001039204
0.95969 0.9168 116.46866 -0.0127848073
0.85759 0.89294 85.12282 0.1210317503
1.03725 1.04142 85.2025 -0.1040407512
0.97871 0.92642 100.48484 0.0017258266
0.96573 0.9691 102.25011 -0.0010464485
1.12489 1.17182 82.93603 -0.2616195430
0.88275 1.21955 84.52629 -0.1294902075
0.95649 0.95654 104.35848 -0.0000088969
1.05709 1.07073 79.66587 -0.1844303053
0.98357 0.9246 106.40762 0.0000523486
1.00254 1.00706 99.7447 -0.0131346309
0.94038 1.04242 105.61995 0.0032614971
1.20356 1.0943 110.62672 0.0277285349
0.9522 0.95292 103.79546 0.0001717851
0.94644 1.00179 94.32872 -0.0096080870
0.99435 0.83461 115.6926 -0.0216757184
1.0772 0.83374 79.36262 -0.0107256923
0.95689 0.95686 104.37834 -0.0000097148
0.94175 0.96061 102.69366 0.0007662120
1.00182 0.95678 96.78283 -0.0094364443
1.08554 0.9501 111.73401 0.0230920572
0.9401 0.95334 103.77187 0.0003627124
0.87269 0.88914 133.33926 -0.1167329643
1.08377 1.16819 121.94721 0.0973130636
0.97894 0.97782 105.02194 0.0005537896
0.93326 0.97043 117.11215 -0.0041889718
1.17617 0.95957 91.14691 -0.0886943814
0.95183 0.95624 108.31457 -0.0010613451
0.98807 0.9447 99.94832 -0.0017949288
0.99096 0.92154 102.06403 0.0009247044
0.94402 0.97465 107.12483 0.0002647481
0.97751 0.98253 110.42319 0.0065319791
0.8644 0.79241 118.62641 -0.1141197306
1.31083 0.91623 97.93953 -0.0449590739
1.00759 0.82013 89.94428 0.0405830091
0.9702 0.95629 101.5888 -0.0006810843
0.99785 0.99495 87.44489 -0.0428729653
0.94988 0.9501 101.23437 0.0015861638
0.95896 0.93431 97.27821 0.0053297561
0.83523 1.21036 106.53185 0.0280868179
1.23125 1.11535 106.37302 -0.0096727525
1.0227 1.01042 122.77384 0.0465932427
0.95306 0.93244 107.7947 -0.0031390992
1.04663 0.91319 88.18116 -0.0243696386
1.08848 1.08363 89.54766 -0.1188199301
0.8674 0.99177 90.26316 0.0266099950
0.8724 1.06639 92.49029 -0.0083962016
0.84019 1.07194 81.34613 -0.0082305075
1.01773 1.02662 101.71401 -0.0112893144
0.94988 1.08998 113.53604 0.0290558192
0.9718 0.85732 77.56799 0.0915389263
1.1906 0.96305 87.32844 -0.1296107659
0.91542 0.94686 105.277 -0.0017288166
1.04434 1.04514 85.43452 -0.1090383440
0.94838 0.95993 106.87144 -0.0006475529
0.96785 0.99651 91.48839 -0.0194884819
1.0114 0.99591 112.64411 0.0174592470
1.10039 1.12202 100.78388 -0.0406778558
1.0852 1.07713 89.53701 -0.1145975093
0.83537 1.04984 128.51513 -0.0038074342
0.97013 1.05883 106.80619 0.0066024357
1.13496 1.18975 94.19677 -0.1272472820
0.94769 0.92655 106.09651 -0.0023030019
0.90503 0.84948 85.31673 0.1158931866
0.98012 0.9352 117.90701 -0.0002265402
0.94795 0.94888 104.8473 -0.0003573046
0.91503 0.80081 119.73529 -0.0873871627
0.97316 0.97008 100.81309 -0.0026722951
1.1393 0.99707 111.86766 0.0343139525
0.93082 0.9323 82.01252 0.0463325910
0.85256 0.82515 101.34851 0.0168631377
0.91227 0.91899 107.99379 -0.0100017902
1.01521 0.97758 103.85288 -0.0015787225
0.93698 0.91566 83.47612 0.0505956282
0.94349 0.9945 106.39806 0.0015199630
0.94855 0.93331 110.87307 -0.0064567028
0.96773 0.95743 90.5584 -0.0034172493
0.96455 0.93782 102.8287 0.0007617996
1.00356 0.9775 68.13349 -0.1031895835
0.95711 0.94575 112.58017 -0.0032359413
1.05779 0.84892 117.44109 0.0073816260
0.95378 0.95524 109.18382 -0.0011562851
1.00073 0.98255 105.78256 0.0019936301
0.98863 0.83397 116.73114 -0.0264339213
0.86662 0.81633 98.45391 0.0404932524
0.8626 1.09768 76.47823 -0.0647318411
1.31583 0.90677 113.39786 0.0743211968
1.0908 1.11221 115.28328 0.0534722763
0.87622 0.81584 94.7229 0.0705516413
0.96908 0.96884 104.6644 0.0001525647
0.9723 0.83914 117.8328 -0.0349569210
0.96359 0.94944 96.60225 0.0011174682
1.0343 0.98386 101.65223 -0.0085382353
1.05192 1.07106 85.09509 -0.1317329137
0.96687 0.96443 84.53194 -0.0096394450
0.92663 0.903 78.67413 0.0910441222
0.95409 0.97741 104.65744 0.0001924914
0.85881 0.86648 127.97582 -0.1244684869
1.25363 1.07377 105.74462 -0.0096593839
0.92859 0.93353 98.88386 0.0090781207
0.8992 0.96497 114.67003 -0.0140999657
1.06503 1.0983 90.84528 -0.1039536930
0.79084 1.00083 113.5414 -0.0235430700
0.95869 0.95354 99.06491 0.0008608228
0.86278 0.91926 105.78119 -0.0076785750
0.95638 0.95775 109.4175 -0.0004909271
0.7684 0.95604 115.7143 -0.0568591810
0.98546 0.98418 96.42221 -0.0127014377
0.99972 0.87351 146.53256 -0.0357774659
0.92008 1.27442 86.7759 -0.1540593663
1.01786 1.15326 129.44747 0.1205862700
0.93155 0.9315 100.97929 0.0052564799
0.99744 0.94979 106.06304 0.0016346821
0.95293 0.98811 105.98269 0.0011857655
1.10059 0.86265 133.01325 0.0472068404
0.91201 1.02813 114.72017 0.0090088868
0.98504 0.95782 108.01446 0.0025532574
0.94987 0.97291 103.22302 -0.0000812044
0.8555 1.02864 130.21753 -0.0106142530
1.0743 0.85637 81.75408 -0.0213278191
0.95179 0.95482 106.69823 -0.0007456313
0.95533 0.96094 103.96386 0.0000186300
1.10677 0.97646 122.04812 0.0645886094
1.1526 1.12735 100.882 -0.0498492210
0.96461 0.96665 101.61936 -0.0010780881
1.09683 1.09997 119.00269 0.0724569325
0.7922 1.03975 88.1183 0.0404442344
0.90677 0.91208 113.14006 -0.0253569738
0.82327 0.85436 129.71901 -0.1696157382
0.97139 0.92294 110.14969 -0.0032445202
0.92217 0.91545 114.43314 -0.0227084143
1.04937 0.9164 87.67389 -0.0286586859
0.96029 0.93836 107.70768 -0.0017195941
1.08636 0.82948 133.64081 0.0214643802
0.98856 0.98342 94.34192 -0.0170799228
1.20101 1.15245 75.85143 -0.4266468908
0.93204 0.89425 102.33986 0.0047024552
0.94526 0.996 102.59288 -0.0009234417
1.01435 0.92356 67.61738 -0.0394327465
1.29116 1.02579 110.66982 0.0372181925
0.94372 0.94088 92.43999 0.0128674321
1.09537 0.91983 85.79156 -0.0645618519
1.01468 0.93261 95.37994 -0.0080137033
0.97258 0.95863 103.96013 -0.0001250745
0.98563 0.93167 116.43785 0.0006668315
0.9852 0.97085 95.03822 -0.0111427472
0.93961 0.93954 101.68078 0.0029084342
0.78626 1.00538 95.01591 0.0368081989
0.959 0.96417 111.53974 0.0010593645
0.98719 0.9854 110.05098 0.0077737527
1.20462 0.83032 93.97217 -0.0311390459
0.95633 0.9589 101.46863 0.0002028442
0.92717 0.79034 122.16877 -0.0958624310
1.00418 0.99685 90.818 -0.0365785803
1.21465 0.97117 101.65403 -0.0205531944
1.04104 1.09492 105.46661 -0.0007848231
1.01866 0.99541 80.75979 -0.0831689821
0.98927 0.96672 98.94129 -0.0062252045
1.05497 1.01855 95.18178 -0.0443317410
1.2106 1.10625 93.42701 -0.1326915278
0.95926 0.93738 108.14009 -0.0021616993
0.97452 0.95118 103.10066 -0.0002103444
0.93444 0.92921 106.84136 -0.0041529634
1.00637 0.92054 104.4554 0.0010934636
0.96137 0.95544 128.79187 -0.0004795244
0.9638 0.94974 107.15327 -0.0002851002
0.99285 0.99897 99.8067 -0.0103538151
0.98299 1.03513 102.99225 -0.0047492968
0.78832 0.85828 111.78041 -0.0691820566
1.06008 0.91213 87.57578 -0.0327821836
0.96025 1.03063 139.18553 0.0566663553
0.96022 0.95875 110.8458 0.0002284040
0.85078 1.02329 90.02606 0.0186386411
1.06561 1.08149 88.3765 -0.1173564003
0.95666 0.95825 108.84099 -0.0003409327
0.94333 0.94547 82.38545 0.0237488466
0.93523 0.88942 109.94781 -0.0154473340
0.926 0.93612 82.82659 0.0449230002
0.97675 1.02892 99.95177 -0.0116952125
0.93106 0.9337 96.93472 0.0121049288
0.99558 0.89562 96.12781 0.0070352251
0.96454 0.93549 133.91164 -0.0118848344
1.05756 0.91149 89.01054 -0.0274988886
1.03072 0.96315 95.6263 -0.0204035049
1.11401 0.99749 91.5748 -0.0775649634
1.0524 0.98716 136.6483 0.0832487650
0.97709 1.08179 71.40133 -0.1955540709
1.10104 1.0778 116.55676 0.0577251260
0.9359 0.9414 108.0937 -0.0044037728
1.16751 0.89758 95.96841 -0.0328902262
0.99847 0.93028 103.48463 0.0003482186
0.9657 0.9664 102.42537 -0.0008027683
0.81871 1.06301 129.1897 -0.0015760000
1.01467 0.95206 97.37703 -0.0102357985
0.93363 0.93058 98.90026 0.0087159115
0.98555 0.97791 110.08877 0.0066307476
0.92033 0.96978 110.49357 -0.0041649497
1.26321 1.07279 109.20828 0.0187525950
0.88748 0.91674 98.43424 0.0199955332
0.95014 0.9915 76.39686 -0.0274280480
0.97849 0.95376 101.70016 -0.0010648570
0.97834 0.98096 106.46752 0.0021929809
0.8859 0.86713 123.16733 -0.0861230826
0.97279 0.96335 110.51447 0.0030180484
1.02198 1.01939 103.13411 -0.0061549827
0.95885 0.95886 101.14156 -0.0000033498
1.14877 1.16583 97.12678 -0.0930141944
0.98411 0.96716 73.55449 -0.0431571318
0.84678 1.19841 116.25098 0.0602204449
0.95591 0.95647 104.53567 -0.0000360984
0.93159 0.92835 107.26989 -0.0051813258
0.96832 0.96483 102.43568 -0.0008582647
0.99309 1.00112 98.98577 -0.0125942637
0.9573 0.9295 102.35076 0.0018203776
0.9761 0.93705 103.48252 0.0003525746
0.90481 0.99986 95.42468 0.0037997616
1.26274 0.9783 99.75746 -0.0413087388
0.94963 0.99074 102.81107 -0.0008462199
0.89885 0.90512 98.77457 0.0185892637
0.98253 1.25885 101.40402 -0.0279780980
0.92941 0.93274 106.91571 -0.0043962021
0.98131 0.96343 103.86596 -0.0003914685
0.93841 0.92001 108.6184 -0.0074745762
0.96908 0.97655 118.02603 0.0094552681
1.04237 0.95149 98.77264 -0.0123107537
0.95455 0.95456 109.27139 -0.0011633710
0.95111 0.95139 104.27873 -0.0000089423
0.91226 0.9168 79.81301 0.0863084193
1.19549 1.06079 118.70498 0.0809462473
0.95228 0.95461 104.58022 -0.0000924865
0.98095 0.98393 102.9816 -0.0020808724
0.91542 0.97178 107.12833 -0.0019411986
0.95639 0.98909 103.07481 -0.0009609794
0.95115 0.96018 111.99396 -0.0012755768
0.97392 0.96963 106.55664 0.0015136055
0.8936 1.04889 122.24787 0.0173461980
0.80253 0.98135 123.73469 -0.0593207979
0.93863 0.96534 99.90737 0.0018910130
0.81825 1.01701 116.46673 -0.0172850304
0.91377 0.98127 97.15991 0.0052146788
0.95588 0.97878 106.66813 0.0011522353
0.95068 0.95087 104.357 -0.0000454443
1.02102 0.96476 94.10592 -0.0218524258
0.95719 0.95522 101.93724 0.0003621111
1.10754 0.99508 93.60267 -0.0613188917
1.13643 0.94893 80.58531 -0.1469578778
0.87794 1.24754 104.60214 0.0160031384
0.94875 0.9623 107.27518 -0.0005073452
0.97033 0.97195 98.91573 -0.0040076792
0.87543 0.89966 121.52689 -0.0678178821
0.93716 0.98118 97.38115 0.0000120660
0.97201 0.9766 112.14461 0.0061664547
0.97694 1.04794 89.77234 -0.0510282600
0.9065 0.90394 112.51068 -0.0260456319
0.84228 0.98961 114.62353 -0.0196310196
0.86061 0.78983 98.44897 0.0462842546
0.98641 0.89839 99.93685 0.0048671185
1.23615 1.09596 83.2517 -0.2774276775
0.96242 0.98553 100.78486 -0.0031717096
1.02627 1.02166 102.06608 -0.0103946183
0.90597 0.97234 102.3945 0.0025557854
0.77458 0.86706 113.91268 -0.0859316423
1.19709 1.11425 85.29277 -0.2353742037
0.93264 0.93275 106.86338 -0.0040389562
1.06085 0.93827 101.57091 -0.0054529904
0.95628 0.95596 108.89278 -0.0006819687
1.035 0.98731 104.73727 -0.0001392585
0.86484 0.87908 103.05904 0.0034444491
0.9457 0.97766 103.61801 0.0000397487
0.9775 0.97406 103.99355 -0.0004507286
0.9507 0.95316 103.78601 0.0001907669
0.90778 0.99644 96.32056 0.0036095296
1.02923 0.86669 102.76457 0.0042198412
0.96608 0.96623 101.56673 -0.0011858945
1.08746 0.91266 86.90798 -0.0510639647
0.97313 0.9744 98.42326 -0.0053339377
1.0003 0.82442 124.47585 -0.0386388188
1.06966 1.11314 122.74836 0.0889951300
1.11889 0.98245 73.94538 -0.2222812942
0.89729 1.11793 119.99216 0.0461521639
0.94448 0.93816 110.59403 -0.0060965593
1.1688 0.8898 95.23434 -0.0348150191
0.97699 0.94507 103.86021 0.0001036977
1.13819 0.95575 132.17694 0.1061042988
0.88223 0.87954 91.9202 0.0657338248
0.96209 0.9632 101.3696 -0.0006573810
0.98462 0.98106 102.60898 -0.0026249071
0.95701 0.92976 105.04321 -0.0005955257
0.8389 1.21426 100.88571 0.0019204175
0.96908 0.96408 102.46049 -0.0008447725
1.10768 0.9174 124.63663 0.0570072615
0.94664 0.94352 90.595 0.0126459867
0.9811 1.22462 103.22445 -0.0116463546
0.97243 0.97271 84.53557 -0.0193281360
1.18589 1.10194 110.85479 0.0289048522
0.97823 0.9571 113.42291 0.0042231796
1.01171 1.03362 95.10377 -0.0367054623
0.96211 1.18385 90.14428 -0.1009502085
